0.770000 -2.649878 0.209443 29.247822 31.178981 5.321189 -60.161579 0.285932 0.030971 -0.590506 28.593202 3.097133 -59.050641
0.780000 -2.363946 0.240414 28.657316 28.593202 3.097133 -59.050641 0.260436 0.013134 -0.578830 26.043595 1.313444 -57.882957
0.790000 -2.103510 0.253548 28.078486 26.043595 1.313444 -57.882957 0.235706 -0.000885 -0.566903 23.570580 -0.088452 -56.690314
0.800000 -1.867804 0.252664 27.511583 23.570580 -0.088452 -56.690314 0.212047 -0.011649 -0.554951 21.204677 -1.164931 -55.495092
0.810000 -1.655757 0.241015 26.956632 21.204677 -1.164931 -55.495092 0.189677 -0.019686 -0.543123 18.967716 -1.968579 -54.312326
0.820000 -1.466080 0.221329 26.413509 18.967716 -1.968579 -54.312326 0.168741 -0.025473 -0.531515 16.874087 -2.547252 -53.151503
0.830000 -1.297339 0.195856 25.881994 16.874087 -2.547252 -53.151503 0.149320 -0.029436 -0.520181 14.931953 -2.943629 -52.018079
0.840000 -1.148020 0.166420 25.361813 14.931953 -2.943629 -52.018079 0.131444 -0.031951 -0.509147 13.144395 -3.195110 -50.914679
0.850000 -1.016576 0.134469 24.852666 13.144395 -3.195110 -50.914679 0.115104 -0.033340 -0.498420 11.510444 -3.333972 -49.842030
0.860000 -0.901471 0.101129 24.354246 11.510444 -3.333972 -49.842030 0.100260 -0.033877 -0.487997 10.026003 -3.387671 -48.799657
0.870000 -0.801211 0.067252 23.866249 10.026003 -3.387671 -48.799657 0.086846 -0.033793 -0.477864 8.684636 -3.379259 -47.786382
0.880000 -0.714365 0.033460 23.388386 8.684636 -3.379259 -47.786382 0.074782 -0.033278 -0.468007 7.478246 -3.327835 -46.800674
0.890000 -0.639582 0.000181 22.920379 7.478246 -3.327835 -46.800674 0.063976 -0.032490 -0.458409 6.397638 -3.249017 -45.840874
0.900000 -0.575606 -0.032309 22.461970 6.397638 -3.249017 -45.840874 0.054330 -0.031554 -0.449053 5.432972 -3.155414 -44.905343
0.910000 -0.521276 -0.063863 22.012917 5.432972 -3.155414 -44.905343 0.045741 -0.030571 -0.439925 4.574134 -3.057061 -43.992543
0.920000 -0.475535 -0.094433 21.572991 4.574134 -3.057061 -43.992543 0.038110 -0.029618 -0.431011 3.811014 -2.961833 -43.101076
0.930000 -0.437425 -0.124052 21.141980 3.811014 -2.961833 -43.101076 0.031337 -0.028758 -0.422297 3.133730 -2.875816 -42.229698
0.940000 -0.406087 -0.152810 20.719683 3.133730 -2.875816 -42.229698 0.025328 -0.028036 -0.413773 2.532775 -2.803635 -41.377313
0.950000 -0.380760 -0.180846 20.305910 2.532775 -2.803635 -41.377313 0.019991 -0.027488 -0.405430 1.999134 -2.748753 -40.542962
0.960000 -0.360768 -0.208334 19.900481 1.999134 -2.748753 -40.542962 0.015243 -0.027137 -0.397258 1.524345 -2.713716 -39.725801
0.970000 -0.345525 -0.235471 19.503223 1.524345 -2.713716 -39.725801 0.011005 -0.027004 -0.389251 1.100539 -2.700377 -38.925084
0.980000 -0.334519 -0.262475 19.113972 1.100539 -2.700377 -38.925084 0.007204 -0.027101 -0.381401 0.720448 -2.710075 -38.140141
0.990000 -0.327315 -0.289575 18.732571 0.720448 -2.710075 -38.140141 0.003774 -0.027438 -0.373704 0.377395 -2.743793 -37.370359
1.000000 -0.323541 -0.317013 18.358867 0.377395 -2.743793 -37.370359 0.000653 -0.028023 -0.366152 0.065277 -2.802289 -36.615167
1.010000 -0.322888 -0.345036 17.992715 0.065277 -2.802289 -36.615167 -0.002215 -0.028862 -0.358740 -0.221480 -2.886199 -35.874022
1.020000 -0.325103 -0.373898 17.633975 -0.221480 -2.886199 -35.874022 -0.004880 -0.029961 -0.351464 -0.487952 -2.996128 -35.146395
1.030000 -0.329983 -0.403860 17.282511 -0.487952 -2.996128 -35.146395 -0.007388 -0.031327 -0.344318 -0.738770 -3.132725 -34.431756
1.040000 -0.337370 -0.435187 16.938194 -0.738770 -3.132725 -34.431756 -0.009782 -0.032967 -0.337296 -0.978165 -3.296738 -33.729568
1.050000 -0.347152 -0.468154 16.600898 -0.978165 -3.296738 -33.729568 -0.012100 -0.034891 -0.330393 -1.210022 -3.489066 -33.039275
1.060000 -0.359252 -0.503045 16.270505 -1.210022 -3.489066 -33.039275 -0.014379 -0.037108 -0.323603 -1.437927 -3.710802 -32.360290
1.070000 -0.373631 -0.540153 15.946902 -1.437927 -3.710802 -32.360290 -0.016652 -0.039633 -0.316920 -1.665214 -3.963264 -31.691986
1.080000 -0.390284 -0.579786 15.629982 -1.665214 -3.963264 -31.691986 -0.018950 -0.042480 -0.310337 -1.895019 -4.248029 -31.033684
1.090000 -0.409234 -0.622266 15.319646 -1.895019 -4.248029 -31.033684 -0.021303 -0.045670 -0.303846 -2.130320 -4.566964 -30.384639
1.100000 -0.430537 -0.667935 15.015799 -2.130320 -4.566964 -30.384639 -0.023740 -0.049222 -0.297440 -2.373985 -4.922243 -29.744027
1.110000 -0.454277 -0.717158 14.718359 -2.373985 -4.922243 -29.744027 -0.026288 -0.053164 -0.291109 -2.628810 -5.316384 -29.110930
1.120000 -0.480565 -0.770322 14.427250 -2.628810 -5.316384 -29.110930 -0.028976 -0.057523 -0.284843 -2.897568 -5.752266 -28.484310
1.130000 -0.509541 -0.827844 14.142407 -2.897568 -5.752266 -28.484310 -0.031830 -0.062332 -0.278630 -3.183038 -6.233162 -27.862993
1.140000 -0.541371 -0.890176 13.863777 -3.183038 -6.233162 -27.862993 -0.034880 -0.067628 -0.272456 -3.488050 -6.762765 -27.245638
1.150000 -0.576251 -0.957804 13.591320 -3.488050 -6.762765 -27.245638 -0.038155 -0.073452 -0.266307 -3.815522 -7.345219 -26.630705
1.160000 -0.614407 -1.031256 13.325013 -3.815522 -7.345219 -26.630705 -0.041685 -0.079852 -0.260164 -4.168491 -7.985154 -26.016416
1.170000 -0.656092 -1.111107 13.064849 -4.168491 -7.985154 -26.016416 -0.045502 -0.086877 -0.254007 -4.550158 -8.687720 -25.400710
1.180000 -0.701593 -1.197985 12.810842 -4.550158 -8.687720 -25.400710 -0.049639 -0.094586 -0.247812 -4.963914 -9.458625 -24.781186
1.190000 -0.751232 -1.292571 12.563030 -4.963914 -9.458625 -24.781186 -0.054134 -0.103042 -0.241550 -5.413385 -10.304180 -24.155039
1.200000 -0.805366 -1.395613 12.321480 -5.413385 -10.304180 -24.155039 -0.059025 -0.112313 -0.235190 -5.902464 -11.231337 -23.518980
1.210000 -0.864391 -1.507926 12.086290 -5.902464 -11.231337 -23.518980 -0.064354 -0.122477 -0.228691 -6.435352 -12.247739 -22.869142
1.220000 -0.928744 -1.630403 11.857599 -6.435352 -12.247739 -22.869142 -0.070166 -0.133618 -0.222010 -7.016590 -13.361761 -22.200969
1.230000 -0.998910 -1.764021 11.635589 -7.016590 -13.361761 -22.200969 -0.076511 -0.145826 -0.215091 -7.651107 -14.582557 -21.509079
1.240000 -1.075421 -1.909847 11.420498 -7.651107 -14.582557 -21.509079 -0.083443 -0.159201 -0.207871 -8.344252 -15.920103 -20.787106
1.250000 -1.158864 -2.069048 11.212627 -8.344252 -15.920103 -20.787106 -0.091018 -0.173852 -0.200275 -9.101837 -17.385232 -20.027510
1.260000 -1.249882 -2.242900 11.012352 -9.101837 -17.385232 -20.027510 -0.099302 -0.189897 -0.192213 -9.930177 -18.989659 -19.221343
1.270000 -1.349184 -2.432796 10.820138 -9.930177 -18.989659 -19.221343 -0.108361 -0.207460 -0.183580 -10.836125 -20.745997 -18.357987
1.280000 -1.457545 -2.640256 10.636559 -10.836125 -20.745997 -18.357987 -0.118271 -0.226677 -0.174248 -11.827112 -22.667745 -17.424824
1.290000 -1.575816 -2.866934 10.462310 -11.827112 -22.667745 -17.424824 -0.129112 -0.247692 -0.164069 -12.911176 -24.769244 -16.406859
1.300000 -1.704928 -3.114626 10.298242 -12.911176 -24.769244 -16.406859 -0.140970 -0.270656 -0.152863 -14.096982 -27.065599 -15.286270
1.310000 -1.845898 -3.385282 10.145379 -14.096982 -27.065599 -15.286270 -0.153938 -0.295725 -0.140419 -15.393844 -29.572525 -14.041873
1.320000 -1.999836 -3.681008 10.004960 -15.393844 -29.572525 -14.041873 -0.168117 -0.323061 -0.126485 -16.811712 -32.306127 -12.648508
1.330000 -2.167953 -4.004069 9.878475 -16.811712 -32.306127 -12.648508 -0.183612 -0.352826 -0.110763 -18.361154 -35.282554 -11.076316
1.340000 -2.351565 -4.356894 9.767712 -18.361154 -35.282554 -11.076316 -0.200533 -0.385175 -0.092899 -20.053293 -38.517516 -9.289904
1.350000 -2.552098 -4.742069 9.674813 -20.053293 -38.517516 -9.289904 -0.218997 -0.420256 -0.072474 -21.899716 -42.025602 -7.247400
1.360000 -2.771095 -5.162326 9.602339 -21.899716 -42.025602 -7.247400 -0.239123 -0.458193 -0.048994 -23.912304 -45.819342 -4.899383
1.370000 -3.010218 -5.620519 9.553345 -23.912304 -45.819342 -4.899383 -0.261030 -0.499079 -0.021877 -26.103008 -49.907935 -2.187703
